,population,access_rate,beta,iteration,pfprunder5,pfpr2to10,pfprall
cal_5000_0.55_0.5_monthly_data_9,5000.0,0.55,0.5,9.0,60.884046054028325,44.987990524266024,32.12875718622754
cal_5000_0.55_0.5_monthly_data_10,5000.0,0.55,0.5,10.0,63.23827057155973,46.717106752780666,32.62320145421489
cal_5000_0.55_0.6_monthly_data_1,5000.0,0.55,0.6,1.0,67.41957433069528,48.8627316499431,34.32017235316764
cal_5000_0.55_0.6_monthly_data_2,5000.0,0.55,0.6,2.0,66.11059601914756,49.12771091513391,34.82742150384424
cal_5000_0.55_0.6_monthly_data_3,5000.0,0.55,0.6,3.0,65.37840736112373,48.78387393800558,33.97403422218053
cal_5000_0.55_0.6_monthly_data_4,5000.0,0.55,0.6,4.0,66.66519505778292,50.44011693283849,35.299479868796624
cal_5000_0.55_0.6_monthly_data_5,5000.0,0.55,0.6,5.0,66.44673664646719,50.21321748888605,34.13201138446373
cal_5000_0.55_0.6_monthly_data_6,5000.0,0.55,0.6,6.0,67.83099382755022,52.37937243586023,35.46167483814734
cal_5000_0.55_0.6_monthly_data_7,5000.0,0.55,0.6,7.0,65.83024570267155,48.87109459485347,34.32339448968549
cal_5000_0.55_0.6_monthly_data_8,5000.0,0.55,0.6,8.0,67.5365576377398,50.49818631874955,34.89285183400106
cal_5000_0.55_0.6_monthly_data_9,5000.0,0.55,0.6,9.0,66.2242865795004,49.12830430503042,34.639946612510464
cal_5000_0.55_0.6_monthly_data_10,5000.0,0.55,0.6,10.0,65.70411039761852,50.34361156470198,33.845621043529
cal_5000_0.55_0.8_monthly_data_1,5000.0,0.55,0.8,1.0,72.1520690620601,54.5156570775365,38.37301748666703
cal_5000_0.55_0.8_monthly_data_2,5000.0,0.55,0.8,2.0,72.73713398962296,56.046437126881806,38.69072563020922
cal_5000_0.55_0.8_monthly_data_3,5000.0,0.55,0.8,3.0,73.03124500904393,56.77949346826304,39.73679943825723
cal_5000_0.55_0.8_monthly_data_4,5000.0,0.55,0.8,4.0,72.93452481800479,54.63804046868941,37.93168859508392
cal_5000_0.55_0.8_monthly_data_5,5000.0,0.55,0.8,5.0,73.01457566603118,54.19014557532762,38.523772284441876
cal_5000_0.55_0.8_monthly_data_6,5000.0,0.55,0.8,6.0,72.57126303110212,54.903920035413684,38.48039272020682
cal_5000_0.55_0.8_monthly_data_7,5000.0,0.55,0.8,7.0,73.20697673562228,55.43043960331996,38.67298273759004
cal_5000_0.55_0.8_monthly_data_8,5000.0,0.55,0.8,8.0,72.81486709657545,54.19014903799178,38.34097092900329
cal_5000_0.55_0.8_monthly_data_9,5000.0,0.55,0.8,9.0,73.1817353571808,55.89040340629035,39.39640367502036
cal_5000_0.55_0.8_monthly_data_10,5000.0,0.55,0.8,10.0,74.03077056181527,54.83766715487375,38.74829317072444
cal_5000_0.55_1_monthly_data_1,5000.0,0.55,1.0,1.0,77.23513493729095,61.12074290112043,42.449822052823805
cal_5000_0.55_1_monthly_data_2,5000.0,0.55,1.0,2.0,77.73244548807487,60.37932834726576,42.67330453079376
cal_5000_0.55_1_monthly_data_3,5000.0,0.55,1.0,3.0,76.88821172851094,59.87530655055568,42.48120938153682
cal_5000_0.55_1_monthly_data_4,5000.0,0.55,1.0,4.0,76.59331110165984,59.11145668142203,41.66545159515471
cal_5000_0.55_1_monthly_data_5,5000.0,0.55,1.0,5.0,76.83885833920311,59.06759759278936,41.287354979326174
cal_5000_0.55_1_monthly_data_6,5000.0,0.55,1.0,6.0,77.72846379768613,58.785581824530546,42.699166266781965
cal_5000_0.55_1_monthly_data_7,5000.0,0.55,1.0,7.0,76.84412101624628,58.410540928978314,41.203278059040734
cal_5000_0.55_1_monthly_data_8,5000.0,0.55,1.0,8.0,76.25346832010362,59.104024489086676,41.69873699095168
cal_5000_0.55_1_monthly_data_9,5000.0,0.55,1.0,9.0,78.29480325266957,62.827450986421205,43.083431204208104
cal_5000_0.55_1_monthly_data_10,5000.0,0.55,1.0,10.0,76.85128384630013,58.85214435635998,42.028744615795496
cal_5000_0.6_0.001_monthly_data_1,5000.0,0.6,0.001,1.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_2,5000.0,0.6,0.001,2.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_3,5000.0,0.6,0.001,3.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_4,5000.0,0.6,0.001,4.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_5,5000.0,0.6,0.001,5.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_6,5000.0,0.6,0.001,6.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_7,5000.0,0.6,0.001,7.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_8,5000.0,0.6,0.001,8.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_9,5000.0,0.6,0.001,9.0,0.0,0.0,0.0
cal_5000_0.6_0.001_monthly_data_10,5000.0,0.6,0.001,10.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_1,5000.0,0.6,0.005,1.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_2,5000.0,0.6,0.005,2.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_3,5000.0,0.6,0.005,3.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_4,5000.0,0.6,0.005,4.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_5,5000.0,0.6,0.005,5.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_6,5000.0,0.6,0.005,6.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_7,5000.0,0.6,0.005,7.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_8,5000.0,0.6,0.005,8.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_9,5000.0,0.6,0.005,9.0,0.0,0.0,0.0
cal_5000_0.6_0.005_monthly_data_10,5000.0,0.6,0.005,10.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_1,5000.0,0.6,0.01,1.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_2,5000.0,0.6,0.01,2.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_3,5000.0,0.6,0.01,3.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_4,5000.0,0.6,0.01,4.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_5,5000.0,0.6,0.01,5.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_6,5000.0,0.6,0.01,6.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_7,5000.0,0.6,0.01,7.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_8,5000.0,0.6,0.01,8.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_9,5000.0,0.6,0.01,9.0,0.0,0.0,0.0
cal_5000_0.6_0.01_monthly_data_10,5000.0,0.6,0.01,10.0,0.0,0.0,0.0
cal_5000_0.6_0.0125_monthly_data_1,5000.0,0.6,0.0125,1.0,0.9789921735362994,0.8429147895061555,0.843336413188667
cal_5000_0.6_0.0125_monthly_data_2,5000.0,0.6,0.0125,2.0,1.1449396392045101,1.4125964860284614,1.165458354119729
cal_5000_0.6_0.0125_monthly_data_3,5000.0,0.6,0.0125,3.0,1.3265059666715466,1.2720242962774693,1.2606739782281002
cal_5000_0.6_0.0125_monthly_data_4,5000.0,0.6,0.0125,4.0,1.047925226245782,1.1499906715402723,1.0580056807810532
cal_5000_0.6_0.0125_monthly_data_5,5000.0,0.6,0.0125,5.0,0.36304411777496703,0.4105443007356893,0.3624564131749128
cal_5000_0.6_0.0125_monthly_data_6,5000.0,0.6,0.0125,6.0,0.3569025152160128,0.36420793858250317,0.29265509164633213
cal_5000_0.6_0.0125_monthly_data_7,5000.0,0.6,0.0125,7.0,0.5196578948231728,0.467262189291983,0.5128308041755135
cal_5000_0.6_0.0125_monthly_data_8,5000.0,0.6,0.0125,8.0,0.5995694647412804,0.629081307108242,0.6113036210947593
cal_5000_0.6_0.0125_monthly_data_9,5000.0,0.6,0.0125,9.0,0.0,0.0,0.0
cal_5000_0.6_0.0125_monthly_data_10,5000.0,0.6,0.0125,10.0,1.150741214695243,0.8742567454733555,0.922851090195798
cal_5000_0.6_0.015_monthly_data_1,5000.0,0.6,0.015,1.0,1.5281466163627193,1.5838687634241018,1.4844769226688197
cal_5000_0.6_0.015_monthly_data_2,5000.0,0.6,0.015,2.0,1.5729007582360095,1.4907617168033107,1.3736477882944425
cal_5000_0.6_0.015_monthly_data_3,5000.0,0.6,0.015,3.0,1.3422626842615861,1.3829939637082942,1.2067929731137041
cal_5000_0.6_0.015_monthly_data_4,5000.0,0.6,0.015,4.0,1.948966607675664,1.871740834663152,1.7745048766029596
cal_5000_0.6_0.015_monthly_data_5,5000.0,0.6,0.015,5.0,1.629649612986465,1.7008831890302343,1.5545684994374096
cal_5000_0.6_0.015_monthly_data_6,5000.0,0.6,0.015,6.0,2.5754375140575165,2.6175385371475794,2.5343573066369514
cal_5000_0.6_0.015_monthly_data_7,5000.0,0.6,0.015,7.0,2.449331917401155,2.625797640428867,2.207000594900372
cal_5000_0.6_0.015_monthly_data_8,5000.0,0.6,0.015,8.0,1.7205122647093214,1.6511044293971409,1.681144928881617
cal_5000_0.6_0.015_monthly_data_9,5000.0,0.6,0.015,9.0,2.2845182919891753,2.3767867694235076,2.2933991680752412
cal_5000_0.6_0.015_monthly_data_10,5000.0,0.6,0.015,10.0,2.1265718468001458,2.038965334237003,1.8366270953948893
cal_5000_0.6_0.02_monthly_data_1,5000.0,0.6,0.02,1.0,2.760592581749546,2.757124142850941,2.538773320282194
cal_5000_0.6_0.02_monthly_data_2,5000.0,0.6,0.02,2.0,4.484039739884223,4.064008431638132,3.3868857940933235
cal_5000_0.6_0.02_monthly_data_3,5000.0,0.6,0.02,3.0,2.879361950283286,2.6348596902157273,2.3193966551870306
cal_5000_0.6_0.02_monthly_data_4,5000.0,0.6,0.02,4.0,3.6444232754332866,3.189283559266442,2.9946142115821632
cal_5000_0.6_0.02_monthly_data_5,5000.0,0.6,0.02,5.0,4.346357672333041,3.9234497206948498,3.255520661650337
cal_5000_0.6_0.02_monthly_data_6,5000.0,0.6,0.02,6.0,3.903360869719815,3.506301097465798,3.197232872162163
cal_5000_0.6_0.02_monthly_data_7,5000.0,0.6,0.02,7.0,4.236689104493913,4.113866015617434,3.3952616322790945
cal_5000_0.6_0.02_monthly_data_8,5000.0,0.6,0.02,8.0,2.8100172461227526,2.6668538465777254,2.409165087843104
cal_5000_0.6_0.02_monthly_data_9,5000.0,0.6,0.02,9.0,3.793546680146869,3.7612406904329423,3.4111901841689085
cal_5000_0.6_0.02_monthly_data_10,5000.0,0.6,0.02,10.0,2.495653235597776,2.4561871524202803,2.1731471871477175
cal_5000_0.6_0.03_monthly_data_1,5000.0,0.6,0.03,1.0,6.5352854436902605,5.506954669347157,4.781218679635731
cal_5000_0.6_0.03_monthly_data_2,5000.0,0.6,0.03,2.0,7.213626075472441,5.943288707363679,4.884309293601896
cal_5000_0.6_0.03_monthly_data_3,5000.0,0.6,0.03,3.0,5.988015061517374,4.837306727185216,4.421904725204738
cal_5000_0.6_0.03_monthly_data_4,5000.0,0.6,0.03,4.0,6.385180624548359,5.6092485522765605,4.982976343132399
cal_5000_0.6_0.03_monthly_data_5,5000.0,0.6,0.03,5.0,6.873018269866677,5.973110074480132,4.833152054121171
cal_5000_0.6_0.03_monthly_data_6,5000.0,0.6,0.03,6.0,6.605973122665014,6.344793984145376,5.2071191256893785
cal_5000_0.6_0.03_monthly_data_7,5000.0,0.6,0.03,7.0,5.510932339096847,5.022013278643885,4.237748743066477
cal_5000_0.6_0.03_monthly_data_8,5000.0,0.6,0.03,8.0,5.429036592434254,5.3257169426134885,4.47677495402329
cal_5000_0.6_0.03_monthly_data_9,5000.0,0.6,0.03,9.0,6.6242809320706515,5.332241257955704,5.041783888611073
cal_5000_0.6_0.03_monthly_data_10,5000.0,0.6,0.03,10.0,6.394325988385717,5.337069932776719,4.562663656326571
cal_5000_0.6_0.04_monthly_data_1,5000.0,0.6,0.04,1.0,10.143110828946957,8.666808609654298,7.084020600302761
cal_5000_0.6_0.04_monthly_data_2,5000.0,0.6,0.04,2.0,9.298836378527422,8.182937083854041,6.6693919854034815
cal_5000_0.6_0.04_monthly_data_3,5000.0,0.6,0.04,3.0,9.204293502743193,7.606465513533681,6.437538346104392
cal_5000_0.6_0.04_monthly_data_4,5000.0,0.6,0.04,4.0,7.5283805829922406,6.602999769727982,5.96529958436513
cal_5000_0.6_0.04_monthly_data_5,5000.0,0.6,0.04,5.0,8.074106993483193,7.121038520526905,6.421303860215045
cal_5000_0.6_0.04_monthly_data_6,5000.0,0.6,0.04,6.0,8.505648412418367,6.942647196087414,6.2796325089090805
cal_5000_0.6_0.04_monthly_data_7,5000.0,0.6,0.04,7.0,8.035715716779823,7.0797462135871045,6.134326808074365
cal_5000_0.6_0.04_monthly_data_8,5000.0,0.6,0.04,8.0,8.357679920652325,7.23262335648086,6.170996170187483
cal_5000_0.6_0.04_monthly_data_9,5000.0,0.6,0.04,9.0,9.471812433915993,8.182945482906284,7.065379862874156
cal_5000_0.6_0.04_monthly_data_10,5000.0,0.6,0.04,10.0,9.61355423438361,8.1832958313913,6.9841308991876945
cal_5000_0.6_0.05_monthly_data_1,5000.0,0.6,0.05,1.0,10.610515189756468,9.242194809071576,7.840116775436532
cal_5000_0.6_0.05_monthly_data_2,5000.0,0.6,0.05,2.0,11.079921852817323,8.883158634325417,7.911213680096362
cal_5000_0.6_0.05_monthly_data_3,5000.0,0.6,0.05,3.0,12.005417751948459,9.753717864387736,8.143473692804516
cal_5000_0.6_0.05_monthly_data_4,5000.0,0.6,0.05,4.0,11.392225156052305,9.702126574428412,7.9801648122519
cal_5000_0.6_0.05_monthly_data_5,5000.0,0.6,0.05,5.0,11.16888568541821,9.728157355997228,7.98814605911121
cal_5000_0.6_0.05_monthly_data_6,5000.0,0.6,0.05,6.0,9.637069562380566,8.18914317376604,7.470696684210778
cal_5000_0.6_0.05_monthly_data_7,5000.0,0.6,0.05,7.0,10.898913499186714,9.353562078351253,8.030334028966154
cal_5000_0.6_0.05_monthly_data_8,5000.0,0.6,0.05,8.0,9.98930077497452,8.281809990864698,7.24769196492679
cal_5000_0.6_0.05_monthly_data_9,5000.0,0.6,0.05,9.0,12.341321318814366,10.091877646127406,8.243086370001462
cal_5000_0.6_0.05_monthly_data_10,5000.0,0.6,0.05,10.0,11.158381629148485,9.476764415595083,8.193828547894226
cal_5000_0.6_0.1_monthly_data_1,5000.0,0.6,0.1,1.0,21.837364510775846,17.867517234253413,14.00596294180538
cal_5000_0.6_0.1_monthly_data_2,5000.0,0.6,0.1,2.0,22.396614556128366,18.047940985936105,14.106994186514328
cal_5000_0.6_0.1_monthly_data_3,5000.0,0.6,0.1,3.0,20.83593969952749,17.047500354414083,13.251046355046489
cal_5000_0.6_0.1_monthly_data_4,5000.0,0.6,0.1,4.0,23.272267164062743,19.021762767692064,14.646857015147498
cal_5000_0.6_0.1_monthly_data_5,5000.0,0.6,0.1,5.0,22.65675769086482,18.00009312892034,13.901748876002772
cal_5000_0.6_0.1_monthly_data_6,5000.0,0.6,0.1,6.0,22.61912936292857,17.73133307174506,14.356119987397216
cal_5000_0.6_0.1_monthly_data_7,5000.0,0.6,0.1,7.0,23.894521594423683,18.902549807322497,14.844290716837172
cal_5000_0.6_0.1_monthly_data_8,5000.0,0.6,0.1,8.0,25.14975402568245,19.962062548029078,15.294720505040075
cal_5000_0.6_0.1_monthly_data_9,5000.0,0.6,0.1,9.0,21.14220869483697,17.06397471065658,13.3039346582432
cal_5000_0.6_0.1_monthly_data_10,5000.0,0.6,0.1,10.0,23.352349523682875,18.688327630888967,14.268659177455298
cal_5000_0.6_0.15_monthly_data_1,5000.0,0.6,0.15,1.0,34.42956907430467,26.526298269868633,19.521186799274144
cal_5000_0.6_0.15_monthly_data_2,5000.0,0.6,0.15,2.0,30.477435746249572,24.013909966929905,17.697299182079934
cal_5000_0.6_0.15_monthly_data_3,5000.0,0.6,0.15,3.0,31.414613635044674,24.253030079267464,18.563570878444942
cal_5000_0.6_0.15_monthly_data_4,5000.0,0.6,0.15,4.0,27.137786312840955,21.555232212193676,16.78676038596984
cal_5000_0.6_0.15_monthly_data_5,5000.0,0.6,0.15,5.0,31.131771966307,24.190092114505816,18.084001400129946
cal_5000_0.6_0.15_monthly_data_6,5000.0,0.6,0.15,6.0,31.789836519959994,24.095070470952848,18.57176962701482
cal_5000_0.6_0.15_monthly_data_7,5000.0,0.6,0.15,7.0,31.89937715937469,24.472610950993865,18.00072892530307
cal_5000_0.6_0.15_monthly_data_8,5000.0,0.6,0.15,8.0,32.18079424704806,24.412486428385836,18.84071788625263
cal_5000_0.6_0.15_monthly_data_9,5000.0,0.6,0.15,9.0,30.99182280861729,23.687053514449065,18.207110987053905
cal_5000_0.6_0.15_monthly_data_10,5000.0,0.6,0.15,10.0,30.916376151161348,23.96618788350683,18.073455605091375
cal_5000_0.6_0.2_monthly_data_1,5000.0,0.6,0.2,1.0,38.61419742907822,28.574562655865027,20.94957885410418
cal_5000_0.6_0.2_monthly_data_2,5000.0,0.6,0.2,2.0,38.495095314238974,29.038381752571038,20.734085272829812
cal_5000_0.6_0.2_monthly_data_3,5000.0,0.6,0.2,3.0,36.69769172840217,28.25299853842463,20.259111030989274
cal_5000_0.6_0.2_monthly_data_4,5000.0,0.6,0.2,4.0,33.50380553607521,25.877932743980296,19.61346107842267
cal_5000_0.6_0.2_monthly_data_5,5000.0,0.6,0.2,5.0,36.55202292403084,27.91479002027499,20.127206498535894
cal_5000_0.6_0.2_monthly_data_6,5000.0,0.6,0.2,6.0,35.75271474518295,27.984749857740677,19.992550721208982
cal_5000_0.6_0.2_monthly_data_7,5000.0,0.6,0.2,7.0,36.50066015018337,28.452134533906047,20.582973963488786
cal_5000_0.6_0.2_monthly_data_8,5000.0,0.6,0.2,8.0,38.64370330754407,29.890159068473064,21.84106910324992
cal_5000_0.6_0.2_monthly_data_9,5000.0,0.6,0.2,9.0,35.09548724634157,28.204071330253452,19.88999900143828
cal_5000_0.6_0.2_monthly_data_10,5000.0,0.6,0.2,10.0,35.32743679064371,27.335552262703533,20.271431946857323
cal_5000_0.6_0.25_monthly_data_1,5000.0,0.6,0.25,1.0,41.553966169908584,31.175521813418595,22.58411552852941
cal_5000_0.6_0.25_monthly_data_2,5000.0,0.6,0.25,2.0,41.2440749058729,31.585520360518974,22.86575510056063
cal_5000_0.6_0.25_monthly_data_3,5000.0,0.6,0.25,3.0,38.473758099520566,28.937034030866986,21.61999038726428
cal_5000_0.6_0.25_monthly_data_4,5000.0,0.6,0.25,4.0,43.55170778344482,33.69607183176724,23.092974309856075
cal_5000_0.6_0.25_monthly_data_5,5000.0,0.6,0.25,5.0,42.80552450084573,32.23210883451823,22.648258905601327
cal_5000_0.6_0.25_monthly_data_6,5000.0,0.6,0.25,6.0,41.660012769307876,30.553427332351003,22.442154803541744
cal_5000_0.6_0.25_monthly_data_7,5000.0,0.6,0.25,7.0,43.14361817560192,32.39357294482492,22.586626769230566
cal_5000_0.6_0.25_monthly_data_8,5000.0,0.6,0.25,8.0,44.622784703614805,33.77548823200947,23.742135314858473
cal_5000_0.6_0.25_monthly_data_9,5000.0,0.6,0.25,9.0,43.01117038639453,32.32706111040991,23.640245608980177
cal_5000_0.6_0.25_monthly_data_10,5000.0,0.6,0.25,10.0,41.504413744059796,32.04904891009264,22.60458086621203
cal_5000_0.6_0.3_monthly_data_1,5000.0,0.6,0.3,1.0,44.52375479241127,33.714816779572146,24.103409564933937
cal_5000_0.6_0.3_monthly_data_2,5000.0,0.6,0.3,2.0,50.18287439594667,37.974812420944254,26.79418404312342
cal_5000_0.6_0.3_monthly_data_3,5000.0,0.6,0.3,3.0,45.787159589274516,34.56029114522945,24.62970458239299
cal_5000_0.6_0.3_monthly_data_4,5000.0,0.6,0.3,4.0,48.302403942808205,36.68210583990459,26.14402362267474
cal_5000_0.6_0.3_monthly_data_5,5000.0,0.6,0.3,5.0,48.84796499534824,36.723301188024415,26.011990112988617
cal_5000_0.6_0.3_monthly_data_6,5000.0,0.6,0.3,6.0,46.902070366210644,34.115472889272844,25.179235908682244
cal_5000_0.6_0.3_monthly_data_7,5000.0,0.6,0.3,7.0,47.426734457835636,36.265335165273754,25.144250272601983
cal_5000_0.6_0.3_monthly_data_8,5000.0,0.6,0.3,8.0,47.79903478154143,35.89658763169289,25.38344594117565
cal_5000_0.6_0.3_monthly_data_9,5000.0,0.6,0.3,9.0,47.00900281775983,35.64959215364785,24.812411598209057
cal_5000_0.6_0.3_monthly_data_10,5000.0,0.6,0.3,10.0,46.032623356757775,33.57806557633652,24.63425947302747
cal_5000_0.6_0.4_monthly_data_1,5000.0,0.6,0.4,1.0,54.22555983658577,39.996640858280976,28.62168748800856
cal_5000_0.6_0.4_monthly_data_2,5000.0,0.6,0.4,2.0,54.22398577023162,40.42211395053509,28.68850545317393
cal_5000_0.6_0.4_monthly_data_3,5000.0,0.6,0.4,3.0,54.01830328827405,39.51175390156186,27.623095242023194
cal_5000_0.6_0.4_monthly_data_4,5000.0,0.6,0.4,4.0,55.70644546819364,40.24629714312744,29.029289934159305
cal_5000_0.6_0.4_monthly_data_5,5000.0,0.6,0.4,5.0,53.22516714273377,40.94799743234915,28.592050839395352
cal_5000_0.6_0.4_monthly_data_6,5000.0,0.6,0.4,6.0,52.547111324158294,39.61315317280697,27.80621116022594
cal_5000_0.6_0.4_monthly_data_7,5000.0,0.6,0.4,7.0,53.9819529429379,40.61380986327432,28.675544973646367
cal_5000_0.6_0.4_monthly_data_8,5000.0,0.6,0.4,8.0,56.58883763970408,43.136625586519756,29.87662873178701
cal_5000_0.6_0.4_monthly_data_9,5000.0,0.6,0.4,9.0,57.068997783009884,42.7509764950623,29.581392215775196
cal_5000_0.6_0.4_monthly_data_10,5000.0,0.6,0.4,10.0,56.631470114567996,41.45245589092149,29.145193508068402
cal_5000_0.6_0.5_monthly_data_1,5000.0,0.6,0.5,1.0,61.393905943611344,45.20185258725889,31.58857953590824
cal_5000_0.6_0.5_monthly_data_2,5000.0,0.6,0.5,2.0,60.36957614070332,45.94620155733065,31.24522385627617
cal_5000_0.6_0.5_monthly_data_3,5000.0,0.6,0.5,3.0,60.25238462921627,44.2873082152206,31.880823307712063
cal_5000_0.6_0.5_monthly_data_4,5000.0,0.6,0.5,4.0,59.23952493713597,43.99736406559666,31.498313968241877
cal_5000_0.6_0.5_monthly_data_5,5000.0,0.6,0.5,5.0,59.6108013356623,44.420727345372256,31.02268836745849
cal_5000_0.6_0.5_monthly_data_6,5000.0,0.6,0.5,6.0,60.373133554670964,45.693769499912854,31.926932876367186
cal_5000_0.6_0.5_monthly_data_7,5000.0,0.6,0.5,7.0,59.86045462326275,45.5772868769297,31.804839146458235
cal_5000_0.6_0.5_monthly_data_8,5000.0,0.6,0.5,8.0,61.6951358381209,45.44416686114138,32.48298177874938
cal_5000_0.6_0.5_monthly_data_9,5000.0,0.6,0.5,9.0,61.08134915291553,46.02498495631368,31.80314164994341
cal_5000_0.6_0.5_monthly_data_10,5000.0,0.6,0.5,10.0,60.900198505334316,44.88848437026329,31.503576804629194
cal_5000_0.6_0.6_monthly_data_1,5000.0,0.6,0.6,1.0,63.10983862702975,48.05649417918986,33.6700233769545
cal_5000_0.6_0.6_monthly_data_2,5000.0,0.6,0.6,2.0,66.8817248071827,50.51741537418954,34.80818492145814
cal_5000_0.6_0.6_monthly_data_3,5000.0,0.6,0.6,3.0,65.5669100313158,49.51422404600914,34.16541276292045
cal_5000_0.6_0.6_monthly_data_4,5000.0,0.6,0.6,4.0,67.1035714674872,51.20596897989575,36.081155687524536
cal_5000_0.6_0.6_monthly_data_5,5000.0,0.6,0.6,5.0,63.473625009397956,47.21047784151937,33.933464075666606
cal_5000_0.6_0.6_monthly_data_6,5000.0,0.6,0.6,6.0,64.46023890532851,47.859408682541805,33.6215644179612
cal_5000_0.6_0.6_monthly_data_7,5000.0,0.6,0.6,7.0,62.48673869090093,47.16168868235514,34.06636465984249
cal_5000_0.6_0.6_monthly_data_8,5000.0,0.6,0.6,8.0,64.73044207717435,49.27259865600839,34.321994796467024
cal_5000_0.6_0.6_monthly_data_9,5000.0,0.6,0.6,9.0,66.52954410603145,49.740408461515976,34.77106759058044
cal_5000_0.6_0.6_monthly_data_10,5000.0,0.6,0.6,10.0,65.18552383665237,48.99655611017122,34.59096657576996
cal_5000_0.6_0.8_monthly_data_1,5000.0,0.6,0.8,1.0,72.99050717940324,54.925990719772095,39.57707196785385
cal_5000_0.6_0.8_monthly_data_2,5000.0,0.6,0.8,2.0,70.50451435312665,53.23080518415898,37.742690812719765
cal_5000_0.6_0.8_monthly_data_3,5000.0,0.6,0.8,3.0,72.19254580935109,54.93763103534712,39.147982923724705
cal_5000_0.6_0.8_monthly_data_4,5000.0,0.6,0.8,4.0,72.3496702290855,56.47155430531603,39.03662028981198
cal_5000_0.6_0.8_monthly_data_5,5000.0,0.6,0.8,5.0,71.8811829449737,55.92824904654586,39.45601918961443
cal_5000_0.6_0.8_monthly_data_6,5000.0,0.6,0.8,6.0,71.9489593671512,55.53563155317599,38.97624231043459
cal_5000_0.6_0.8_monthly_data_7,5000.0,0.6,0.8,7.0,72.14444318664033,55.56540629945325,38.44238288059689
cal_5000_0.6_0.8_monthly_data_8,5000.0,0.6,0.8,8.0,73.04220969465791,54.920202197911216,38.77283307304349
cal_5000_0.6_0.8_monthly_data_9,5000.0,0.6,0.8,9.0,72.98318399021092,54.20584458831391,38.42407287746658
cal_5000_0.6_0.8_monthly_data_10,5000.0,0.6,0.8,10.0,72.05592606591446,55.13589396111389,38.65954619997834
cal_5000_0.6_1_monthly_data_1,5000.0,0.6,1.0,1.0,76.7036313214369,59.960972812799696,41.765257053133375
cal_5000_0.6_1_monthly_data_2,5000.0,0.6,1.0,2.0,76.67249736263578,59.290831895352795,42.777641600986705
